order_date,region,category,sales,profit,quantity,discount,target,row_id,order_id,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,product_id,subcategory,product_name
2017-06-19,Central,Office Supplies,2.264,-5.2072,1,0.8,2.3771999999999998,4101,US-2017-102288,6/23/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,OFF-AP-10004655,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"
2017-06-19,Central,Office Supplies,0.444,-1.11,1,0.8,0.4662,4102,US-2017-102288,6/23/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,OFF-AP-10002906,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum
2017-06-19,Central,Office Supplies,146.176,47.5072,8,0.2,153.4848,4103,US-2017-102288,6/23/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,OFF-PA-10000740,Paper,Xerox 1982
2017-12-21,Central,Furniture,15.92,7.0048,2,0.0,16.716,4104,CA-2017-137456,12/21/2017,Same Day,RB-19465,Rick Bensley,Home Office,United States,Fremont,Nebraska,68025,FUR-FU-10001940,Furnishings,Staple-based wall hangings
2017-08-07,West,Technology,159.96,17.9955,5,0.2,167.95800000000003,4105,US-2017-155999,8/13/2017,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,92105,TEC-PH-10000439,Phones,GE DSL Phone Line Filter
2017-08-07,West,Office Supplies,13.76,4.644,2,0.2,14.448,4106,US-2017-155999,8/13/2017,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,92105,OFF-BI-10000404,Binders,Avery Printable Repositionable Plastic Tabs
2016-08-22,Central,Office Supplies,4.312,-6.8992,2,0.8,4.5276000000000005,4107,US-2016-148334,8/26/2016,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Houston,Texas,77041,OFF-BI-10003676,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
2015-09-07,East,Office Supplies,13.96,0.2792,2,0.0,14.658000000000001,4108,CA-2015-105599,9/7/2015,Same Day,MC-17275,Marc Crier,Consumer,United States,New York City,New York,10011,OFF-ST-10002486,Storage,Eldon Shelf Savers Cubes and Bins
2015-09-07,East,Furniture,27.414,-14.1639,3,0.4,28.784700000000004,4109,CA-2015-105599,9/7/2015,Same Day,MC-17275,Marc Crier,Consumer,United States,New York City,New York,10011,FUR-TA-10003837,Tables,Anderson Hickey Conga Table Tops & Accessories
2015-12-25,Central,Technology,73.98,19.9746,2,0.0,77.679,4110,CA-2015-153717,1/1/2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,TEC-PH-10002923,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural"
2015-12-25,Central,Furniture,160.98,20.9274,1,0.0,169.029,4111,CA-2015-153717,1/1/2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,FUR-BO-10004360,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases
2015-12-25,Central,Office Supplies,17.34,8.4966,3,0.0,18.207,4112,CA-2015-153717,1/1/2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,OFF-PA-10002160,Paper,Xerox 1978
2015-12-25,Central,Office Supplies,3.28,0.9512,1,0.0,3.444,4113,CA-2015-153717,1/1/2016,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,OFF-AR-10002375,Art,Newell 351
2015-05-02,Central,Office Supplies,8.856,2.9889,3,0.2,9.2988,4114,CA-2015-116687,5/7/2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,OFF-LA-10000443,Labels,Avery 501
2015-05-02,Central,Technology,158.376,13.8579,3,0.2,166.2948,4115,CA-2015-116687,5/7/2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,TEC-PH-10001750,Phones,Samsung Rugby III
2016-11-24,West,Office Supplies,1219.96,381.2375,5,0.2,1280.958,4116,CA-2016-163573,11/27/2016,First Class,AC-10450,Amy Cox,Consumer,United States,Seattle,Washington,98105,OFF-BI-10004632,Binders,Ibico Hi-Tech Manual Binding System
2015-11-24,West,Office Supplies,3.168,0.99,2,0.2,3.3264000000000005,4117,CA-2015-153416,11/29/2015,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,OFF-BI-10002813,Binders,Avery Reinforcements for Hole-Punch Pages
2015-11-24,West,Office Supplies,19.44,9.3312,3,0.0,20.412000000000003,4118,CA-2015-153416,11/29/2015,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,OFF-PA-10002005,Paper,Xerox 225
2015-11-24,West,Office Supplies,454.86,54.5832,7,0.0,477.603,4119,CA-2015-153416,11/29/2015,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,OFF-ST-10000060,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
2015-11-24,West,Office Supplies,91.392,29.7024,8,0.2,95.9616,4120,CA-2015-153416,11/29/2015,Standard Class,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,90036,OFF-BI-10002706,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings
2017-09-04,East,Technology,19.04,-1.428,4,0.2,19.992,4121,CA-2017-117394,9/10/2017,Standard Class,MM-17920,Michael Moore,Consumer,United States,Philadelphia,Pennsylvania,19120,TEC-AC-10000199,Accessories,Kingston Digital DataTraveler 8GB USB 2.0
2017-05-11,West,Office Supplies,37.44,16.848,6,0.0,39.312,4122,CA-2017-133823,5/12/2017,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,OFF-PA-10002870,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11"
2017-05-11,West,Office Supplies,37.59,17.6673,3,0.0,39.469500000000004,4123,CA-2017-133823,5/12/2017,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,OFF-LA-10004545,Labels,Avery 50
2017-05-11,West,Office Supplies,26.032,9.4366,2,0.2,27.3336,4124,CA-2017-133823,5/12/2017,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,OFF-BI-10000962,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""
2014-05-11,East,Office Supplies,35.91,9.6957,3,0.0,37.7055,4125,CA-2014-127523,5/18/2014,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Watertown,New York,13601,OFF-AP-10004249,Appliances,Staple holder
2017-07-27,South,Furniture,91.032,-2.2758,3,0.2,95.5836,4126,CA-2017-123239,7/31/2017,Second Class,MG-18145,Mike Gockenbach,Consumer,United States,Jacksonville,Florida,32216,FUR-FU-10001602,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear"
2017-05-06,South,Office Supplies,54.66,18.0378,6,0.0,57.393,4127,CA-2017-156769,5/9/2017,First Class,GZ-14470,Gary Zandusky,Consumer,United States,Arlington,Virginia,22204,OFF-AR-10003179,Art,Dixon Ticonderoga Core-Lock Colored Pencils
2014-09-19,South,Office Supplies,67.344,7.5762,6,0.2,70.71119999999999,4128,CA-2014-127299,9/24/2014,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205,OFF-ST-10003722,Storage,Project Tote Personal File
2014-09-19,South,Technology,2624.985,-944.9946,3,0.5,2756.2342500000004,4129,CA-2014-127299,9/24/2014,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205,TEC-MA-10001127,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color"
2015-03-29,West,Office Supplies,73.28,21.2512,4,0.0,76.944,4130,CA-2015-121272,4/4/2015,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Seattle,Washington,98103,OFF-AP-10001947,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor
2014-11-18,Central,Office Supplies,14.48,-23.892,5,0.8,15.204,4131,CA-2014-115336,11/25/2014,Standard Class,AB-10600,Ann Blume,Corporate,United States,Chicago,Illinois,60623,OFF-BI-10001107,Binders,"GBC White Gloss Covers, Plain Front"
2015-07-02,South,Office Supplies,11.952,4.0338,3,0.2,12.5496,4132,CA-2015-111703,7/9/2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021,OFF-PA-10000349,Paper,Easy-staple paper
2015-07-02,South,Office Supplies,15.552,5.6376,3,0.2,16.3296,4133,CA-2015-111703,7/9/2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,33021,OFF-PA-10003349,Paper,Xerox 1957
2014-09-08,South,Office Supplies,45.0,21.6,9,0.0,47.25,4134,CA-2014-128839,9/13/2014,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,Virginia,23320,OFF-FA-10002280,Fasteners,Advantus Plastic Paper Clips
2014-09-08,South,Technology,209.97,90.2871,3,0.0,220.4685,4135,CA-2014-128839,9/13/2014,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,Virginia,23320,TEC-MA-10000029,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner"
2017-10-02,West,Office Supplies,112.12,42.045,5,0.2,117.72600000000001,4136,CA-2017-105914,10/8/2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,OFF-BI-10002854,Binders,"Performers Binder/Pad Holder, Black"
2017-10-02,West,Office Supplies,1575.14,204.7682,7,0.0,1653.8970000000002,4137,CA-2017-105914,10/8/2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,OFF-ST-10003716,Storage,Tennsco Double-Tier Lockers
2017-11-19,South,Office Supplies,25.06,12.53,7,0.0,26.313,4138,CA-2017-110926,11/23/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Alexandria,Virginia,22304,OFF-FA-10000624,Fasteners,OIC Binder Clips
2016-12-30,Central,Office Supplies,6.924,-10.386,6,0.8,7.270200000000001,4139,CA-2016-117226,1/1/2017,First Class,KD-16495,Keith Dawkins,Corporate,United States,Deer Park,Texas,77536,OFF-BI-10004654,Binders,Avery Binding System Hidden Tab Executive Style Index Sets
2017-12-01,East,Office Supplies,37.392,2.337,3,0.2,39.2616,4140,CA-2017-127313,12/4/2017,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,OFF-ST-10001228,Storage,Personal File Boxes with Fold-Down Carry Handle
2017-12-01,East,Furniture,79.12,13.846,5,0.2,83.07600000000001,4141,CA-2017-127313,12/4/2017,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,FUR-FU-10003798,Furnishings,"Ultra Door Kickplate, 8""H x 34""W"
2016-06-13,Central,Office Supplies,18.9,8.694,3,0.0,19.845,4142,CA-2016-136287,6/17/2016,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Wichita,Kansas,67212,OFF-LA-10003148,Labels,Avery 51
2014-05-19,Central,Office Supplies,57.42,26.4132,9,0.0,60.291000000000004,4143,US-2014-107699,5/23/2014,Standard Class,JH-15820,John Huston,Consumer,United States,Midland,Michigan,48640,OFF-BI-10001249,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings
2017-01-30,West,Office Supplies,12.74,5.733,7,0.0,13.377,4144,CA-2017-112725,2/6/2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,OFF-AR-10003759,Art,"Crayola Anti Dust Chalk, 12/Pack"
2017-01-30,West,Office Supplies,8.82,2.3814,3,0.0,9.261000000000001,4145,CA-2017-112725,2/6/2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,OFF-AR-10001227,Art,Newell 338
2017-01-30,West,Furniture,120.784,-13.5882,1,0.2,126.82320000000001,4146,CA-2017-112725,2/6/2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,94110,FUR-CH-10000863,Chairs,Novimex Swivel Fabric Task Chair
2015-11-28,East,Furniture,322.59,64.518,3,0.0,338.7195,4147,CA-2015-136196,12/4/2015,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Freeport,New York,11520,FUR-FU-10004017,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49"""
2017-10-23,Central,Office Supplies,9.762,-15.1311,3,0.8,10.250100000000002,4148,CA-2017-106068,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,OFF-BI-10000962,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""
2017-10-23,Central,Office Supplies,13.72,1.2005,1,0.2,14.406,4149,CA-2017-106068,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,OFF-ST-10004507,Storage,Advantus Rolling Storage Box
2017-10-23,Central,Technology,55.2,-2.07,1,0.2,57.96000000000001,4150,CA-2017-106068,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,TEC-AC-10002942,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
2017-10-23,Central,Office Supplies,259.136,-58.3056,4,0.2,272.0928,4151,CA-2017-106068,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,78745,OFF-ST-10002344,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit"
2017-09-07,East,Office Supplies,29.24,9.8685,5,0.2,30.701999999999998,4152,CA-2017-100160,9/11/2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,OFF-LA-10002475,Labels,Avery 519
2017-09-07,East,Office Supplies,15.552,5.4432,3,0.2,16.3296,4153,CA-2017-100160,9/11/2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,OFF-PA-10003072,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
2017-09-07,East,Office Supplies,4.896,1.6524,3,0.2,5.1408000000000005,4154,CA-2017-100160,9/11/2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,19134,OFF-EN-10001509,Envelopes,Poly String Tie Envelopes
2016-12-29,South,Office Supplies,38.088,-27.9312,4,0.7,39.9924,4155,CA-2016-139689,1/3/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Bristol,Tennessee,37620,OFF-BI-10004781,Binders,GBC Wire Binding Strips
2016-12-29,South,Office Supplies,2.808,-1.9656,3,0.7,2.9484,4156,CA-2016-139689,1/3/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Bristol,Tennessee,37620,OFF-BI-10000145,Binders,Zipper Ring Binder Pockets
2015-12-05,East,Technology,47.984,0.5998,2,0.2,50.3832,4157,CA-2015-101091,12/9/2015,Second Class,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,19140,TEC-AC-10003280,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard
2015-12-05,East,Office Supplies,26.064,-19.9824,6,0.7,27.3672,4158,CA-2015-101091,12/9/2015,Second Class,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,19140,OFF-BI-10001107,Binders,"GBC White Gloss Covers, Plain Front"
2014-11-01,Central,Office Supplies,15.696,5.1012,3,0.2,16.480800000000002,4159,CA-2014-126907,11/8/2014,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Chicago,Illinois,60610,OFF-PA-10000533,Paper,Southworth Parchment Paper & Envelopes
2016-04-16,South,Office Supplies,12.84,3.7236,3,0.0,13.482000000000001,4160,US-2016-164588,4/23/2016,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Columbus,Georgia,31907,OFF-AR-10003056,Art,Newell 341
2017-05-14,East,Technology,539.97,134.9925,3,0.0,566.9685000000001,4161,CA-2017-115546,5/18/2017,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,10035,TEC-PH-10002834,Phones,Google Nexus 5
2017-05-14,East,Office Supplies,22.58,5.8708,2,0.0,23.709,4162,CA-2017-115546,5/18/2017,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,10035,OFF-ST-10002214,Storage,X-Rack File for Hanging Folders
2015-03-14,East,Office Supplies,16.52,7.5992,4,0.0,17.346,4163,CA-2015-163587,3/18/2015,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dover,New Hampshire,3820,OFF-LA-10004484,Labels,Avery 476
2015-03-14,East,Office Supplies,671.94,315.8118,3,0.0,705.537,4164,CA-2015-163587,3/18/2015,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dover,New Hampshire,3820,OFF-BI-10003091,Binders,GBC DocuBind TL200 Manual Binding Machine
2017-01-14,West,Technology,169.064,-14.7931,7,0.2,177.5172,4165,US-2017-106131,1/16/2017,First Class,TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,80013,TEC-AC-10003027,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive
2017-01-14,West,Office Supplies,168.624,14.7546,9,0.2,177.0552,4166,US-2017-106131,1/16/2017,First Class,TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,80013,OFF-ST-10003638,Storage,Mobile Personal File Cube
2015-03-08,East,Office Supplies,19.44,9.3312,3,0.0,20.412000000000003,4167,CA-2015-160213,3/13/2015,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Long Beach,New York,11561,OFF-PA-10003848,Paper,Xerox 1997
2014-10-11,West,Office Supplies,31.92,8.2992,4,0.0,33.516000000000005,4168,CA-2014-157924,10/13/2014,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,OFF-ST-10002352,Storage,Iris Project Case
2014-10-11,West,Furniture,433.568,-65.0352,2,0.2,455.2464,4169,CA-2014-157924,10/13/2014,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,FUR-CH-10000229,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs
2015-04-13,West,Office Supplies,31.104,10.8864,6,0.2,32.6592,4170,CA-2015-100216,4/14/2015,First Class,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204,OFF-PA-10000788,Paper,Xerox 210
2015-04-13,West,Office Supplies,54.816,17.8152,3,0.2,57.5568,4171,CA-2015-100216,4/14/2015,First Class,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204,OFF-PA-10002968,Paper,Xerox 1973
2017-11-16,West,Office Supplies,48.86,0.9772,7,0.0,51.303000000000004,4172,CA-2017-100601,11/20/2017,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Fresno,California,93727,OFF-ST-10002486,Storage,Eldon Shelf Savers Cubes and Bins
2016-07-01,South,Office Supplies,14.2,6.532,2,0.0,14.91,4173,CA-2016-152163,7/1/2016,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,OFF-BI-10002215,Binders,"Wilson Jones Hanging View Binder, White, 1"""
2016-07-01,South,Office Supplies,12.96,6.2208,2,0.0,13.608000000000002,4174,CA-2016-152163,7/1/2016,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,OFF-PA-10000788,Paper,Xerox 210
2016-07-01,South,Office Supplies,58.34,28.0032,2,0.0,61.257000000000005,4175,CA-2016-152163,7/1/2016,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,OFF-BI-10003364,Binders,Binding Machine Supplies
2015-11-29,West,Office Supplies,56.3,15.764,2,0.0,59.115,4176,CA-2015-154340,11/30/2015,First Class,EK-13795,Eileen Kiefer,Home Office,United States,Santa Ana,California,92704,OFF-AR-10003582,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
2014-04-07,South,Technology,629.95,163.787,5,0.0,661.4475000000001,4177,CA-2014-128846,4/12/2014,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,TEC-PH-10003273,Phones,AT&T TR1909W
2014-04-07,South,Office Supplies,122.97,60.2553,3,0.0,129.1185,4178,CA-2014-128846,4/12/2014,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,OFF-PA-10000100,Paper,Xerox 1945
2016-06-16,West,Office Supplies,46.35,21.7845,5,0.0,48.667500000000004,4179,CA-2016-148593,6/18/2016,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,OFF-PA-10001776,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
2017-03-06,West,Office Supplies,14.976,5.4288,9,0.2,15.724800000000002,4180,US-2017-119039,3/10/2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,San Francisco,California,94109,OFF-BI-10004182,Binders,Economy Binders
2017-10-07,Central,Office Supplies,4.24,-6.36,5,0.8,4.452000000000001,4181,CA-2017-128426,10/11/2017,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,77036,OFF-BI-10000756,Binders,Storex DuraTech Recycled Plastic Frosted Binders
2017-10-06,East,Technology,319.96,115.1856,4,0.0,335.95799999999997,4182,US-2017-136868,10/12/2017,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,TEC-AC-10001539,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology
2017-10-06,East,Office Supplies,17.04,7.668,3,0.0,17.892,4183,US-2017-136868,10/12/2017,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,OFF-PA-10002377,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"
2017-10-06,East,Office Supplies,344.91,10.3473,3,0.0,362.1555,4184,US-2017-136868,10/12/2017,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,10035,OFF-ST-10000991,Storage,Space Solutions HD Industrial Steel Shelving.
2016-12-05,East,Furniture,81.94,20.485,1,0.0,86.037,4185,CA-2016-143749,12/7/2016,First Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,2038,FUR-BO-10002853,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases
2016-10-21,East,Technology,98.16,9.816,6,0.0,103.068,4186,CA-2016-111493,10/22/2016,First Class,CM-12160,Charles McCrossin,Consumer,United States,Baltimore,Maryland,21215,TEC-AC-10004510,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo
2017-05-18,Central,Office Supplies,6.874,-10.6547,7,0.8,7.2177,4187,CA-2017-112536,5/23/2017,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,OFF-BI-10003712,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
2017-05-18,Central,Office Supplies,1.996,-3.2934,1,0.8,2.0958,4188,CA-2017-112536,5/23/2017,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,OFF-BI-10002571,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"""
2017-05-18,Central,Office Supplies,8.928,0.6696,2,0.2,9.374400000000001,4189,CA-2017-112536,5/23/2017,Standard Class,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,78501,OFF-ST-10004835,Storage,Plastic Stacking Crates & Casters
2016-09-26,Central,Office Supplies,9.99,4.4955,1,0.0,10.489500000000001,4190,CA-2016-157714,10/1/2016,Second Class,CS-12175,Charles Sheldon,Corporate,United States,Iowa City,Iowa,52240,OFF-PA-10004022,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright)
2017-11-17,East,Technology,10499.97,5039.9856,3,0.0,11024.968499999999,4191,CA-2017-166709,11/22/2017,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Newark,Delaware,19711,TEC-CO-10004722,Copiers,Canon imageCLASS 2200 Advanced Copier
2015-07-08,Central,Office Supplies,21.12,6.6,5,0.2,22.176000000000002,4192,CA-2015-129392,7/8/2015,Same Day,DM-13015,Darrin Martin,Consumer,United States,Houston,Texas,77070,OFF-PA-10004248,Paper,Xerox 1990
2015-11-16,West,Furniture,696.42,160.1766,2,0.0,731.241,4193,CA-2015-150875,11/20/2015,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,FUR-TA-10000577,Tables,Bretford CR4500 Series Slim Rectangular Table
2015-11-16,West,Technology,304.776,22.8582,3,0.2,320.01480000000004,4194,CA-2015-150875,11/20/2015,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,83704,TEC-PH-10001254,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset
2015-06-18,West,Office Supplies,51.98,15.0742,2,0.0,54.579,4195,CA-2015-154200,6/22/2015,Standard Class,BG-11740,Bruce Geld,Consumer,United States,San Diego,California,92105,OFF-AR-10001044,Art,"BOSTON Ranger #55 Pencil Sharpener, Black"
2016-04-08,West,Furniture,24.7,10.374,5,0.0,25.935,4196,CA-2016-124233,4/14/2016,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,90032,FUR-FU-10002597,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene"
2015-04-18,East,Office Supplies,21.93,10.3071,3,0.0,23.026500000000002,4197,US-2015-134271,4/23/2015,Second Class,RF-19735,Roland Fjeld,Consumer,United States,New York City,New York,10024,OFF-LA-10004093,Labels,Avery 486
2016-12-03,East,Office Supplies,394.816,93.7688,4,0.2,414.5568,4198,US-2016-161683,12/8/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134,OFF-AP-10000179,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room
2016-12-03,East,Office Supplies,18.192,-14.5536,4,0.7,19.1016,4199,US-2016-161683,12/8/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,19134,OFF-BI-10001072,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack"
2015-12-10,East,Office Supplies,7.31,3.4357,1,0.0,7.6754999999999995,4200,CA-2015-143105,12/10/2015,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,OFF-LA-10004093,Labels,Avery 486
2015-12-10,East,Technology,799.984,249.995,2,0.2,839.9832000000001,4201,CA-2015-143105,12/10/2015,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,TEC-CO-10002095,Copiers,Hewlett Packard 610 Color Digital Copier / Printer
2015-12-10,East,Office Supplies,41.28,18.9888,6,0.0,43.344,4202,CA-2015-143105,12/10/2015,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,OFF-PA-10002713,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11"
2015-12-10,East,Office Supplies,184.66,84.9436,7,0.0,193.893,4203,CA-2015-143105,12/10/2015,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,OFF-PA-10002254,Paper,Xerox 1883
2014-10-31,East,Office Supplies,49.25,18.715,5,0.0,51.712500000000006,4204,CA-2014-145387,11/2/2014,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,OFF-AR-10001683,Art,Lumber Crayons
